,Address,Contact,Email,Name,TA_Link
258,"Jln. M.H. Thamrin no. 1 Grand Indonesia East Mall LG, Unit EM 11, Jakarta 10110 Indonesia",+62 21 23580019,,Francis Artisan Bakery,https://www.tripadvisor.com.my//Restaurant_Review-g294229-d8686850-Reviews-Francis_Artisan_Bakery-Jakarta_Java.html
259,"Jl. Gunung Sahari no. 2 Ruko Marinatama blok C no. 12A, Jakarta 14420 Indonesia",+62 21 6457849,,Crapoe Seafood Restaurant,https://www.tripadvisor.com.my//Restaurant_Review-g294229-d940391-Reviews-Crapoe_Seafood_Restaurant-Jakarta_Java.html
260,"Jln. Casablanca Kota Kasablanka Lt 1F, Jakarta 12870 Indonesia",+62 21 29464916,,Zenbu House of Mozaru Kota Kasablanka,https://www.tripadvisor.com.my//Restaurant_Review-g294229-d8786693-Reviews-Zenbu_House_of_Mozaru_Kota_Kasablanka-Jakarta_Java.html
261,"Jln. H Samanhudi No 65, Jakarta 10710 Indonesia",+62 21 92717294,,Joni Steak,https://www.tripadvisor.com.my//Restaurant_Review-g294229-d4233685-Reviews-Joni_Steak-Jakarta_Java.html
262,"Jln. Batu Tulis 39, Jakarta 13520 Indonesia",+62 21 3507788,,Ikan Bakar Cianjur-Gambir,https://www.tripadvisor.com.my//Restaurant_Review-g294229-d4610208-Reviews-Ikan_Bakar_Cianjur_Gambir-Jakarta_Java.html
263,"Jl. Pegangsaan Timur no. 17, Jakarta 10310 Indonesia",,,Sea Grain,https://www.tripadvisor.com.my//Restaurant_Review-g294229-d8592798-Reviews-Sea_Grain-Jakarta_Java.html
264,"Jln. Asia Afrika No. 8 Plaza Senayan Unit CP500, 5th Floor, Jakarta 10270 Indonesia",+62 818-0826-9159,,Marche Restaurant - Plaza Senayan,https://www.tripadvisor.com.my//Restaurant_Review-g294229-d2054237-Reviews-Marche_Restaurant_Plaza_Senayan-Jakarta_Java.html
265,"Jln. Kemang Raya 5, Jakarta 12510 Indonesia",+62 21 71790151,,Eastern Promise,https://www.tripadvisor.com.my//Restaurant_Review-g294229-d3377572-Reviews-Eastern_Promise-Jakarta_Java.html
266,"Carnaval Beach - Ancol Bay City Jl. Lodan Timur No. 7 Pantai Carnaval - Jakarta Bay City, Jakarta 10110 Indonesia",+62 21 64710101,,Segarra,https://www.tripadvisor.com.my//Restaurant_Review-g294229-d938913-Reviews-Segarra-Jakarta_Java.html
267,"Noble House Building 8th Floor Mega Kuningan, Jakarta 12950 Indonesia",+62 21 29783111,reservation@basquejkt.com,BASQUE Bar de Tapas,https://www.tripadvisor.com.my//Restaurant_Review-g294229-d10235830-Reviews-BASQUE_Bar_de_Tapas-Jakarta_Java.html
268,"Jln. Gunung Sahari No. 1 Mangga Dua Square Unit GF, Jakarta 14420 Indonesia",+62 21 62312337,,Bakmi GM Mangga Dua Square,https://www.tripadvisor.com.my//Restaurant_Review-g294229-d4233312-Reviews-Bakmi_GM_Mangga_Dua_Square-Jakarta_Java.html
269,"Jl. Raya Perancis No. 67 Cengkareng, Jakarta 15125 Indonesia",+62 21 55911777,info@fm7hotel.com,AJ Brandon Restaurant in the FM7 Resort Hotel,https://www.tripadvisor.com.my//Restaurant_Review-g294229-d1925056-Reviews-AJ_Brandon_Restaurant_in_the_FM7_Resort_Hotel-Jakarta_Java.html
270,"Jl. Hayam Wuruk Raya no 26, Jakarta Indonesia",+62 21 6262533,,Imperial Chef,https://www.tripadvisor.com.my//Restaurant_Review-g294229-d6838714-Reviews-Imperial_Chef-Jakarta_Java.html
271,"Jln. Bulungan Raya No. 14, Jakarta 12130 Indonesia",+62 21 29306848,,Bornga Restaurant,https://www.tripadvisor.com.my//Restaurant_Review-g294229-d8547851-Reviews-Bornga_Restaurant-Jakarta_Java.html
272,"Jl. Pantai Mutiara blok TG no.7 Pluit, Jakarta 14450 Indonesia",+62 21 6677000,marketingdapurseafood@gmail.com,Dapur Seafood,https://www.tripadvisor.com.my//Restaurant_Review-g294229-d6780453-Reviews-Dapur_Seafood-Jakarta_Java.html
273,"Jl. Prof. Dr. Satrio Kav. 3-5 Raffles Hotel Jakarta, Jakarta 12940 Indonesia",+62 21 29880888,dining.jakarta@raffles.com,The Writers Bar,https://www.tripadvisor.com.my//Restaurant_Review-g294229-d13343527-Reviews-The_Writers_Bar-Jakarta_Java.html
274,"Jl. M.H. Thamrin no. 6 Sari Pan Pacific Hotel, Jakarta 10340 Indonesia",+62 21 29932752,social.media@saripacificjakarta.com,The Japanese @ Sari Pacific Jakarta,https://www.tripadvisor.com.my//Restaurant_Review-g294229-d2421775-Reviews-The_Japanese_Sari_Pacific_Jakarta-Jakarta_Java.html
275,"Jl. KH. Mas Mansyur Apartemen Pavilion, Jakarta 10220 Indonesia",+62 21 29023271,,Hokkaido Izakaya,https://www.tripadvisor.com.my//Restaurant_Review-g294229-d12711612-Reviews-Hokkaido_Izakaya-Jakarta_Java.html
276,"Puri Indah Mall, Jakarta Indonesia",+62 21 39831853,,Hanamasa,https://www.tripadvisor.com.my//Restaurant_Review-g294229-d1066102-Reviews-Hanamasa-Jakarta_Java.html
277,"Plaza Senayan Arcadia X-105, Jakarta 10270 Indonesia",+62 21 57901469,,Hacienda-Mexican Bar and Grill,https://www.tripadvisor.com.my//Restaurant_Review-g294229-d2264060-Reviews-Hacienda_Mexican_Bar_and_Grill-Jakarta_Java.html
278,"Jalan MH Thamrin no 1 Grand Indonesia, Jakarta Indonesia",,,Carl's Jr.,https://www.tripadvisor.com.my//Restaurant_Review-g294229-d3825488-Reviews-Carl_s_Jr-Jakarta_Java.html
279,"Jl. Gunawarman no. 3, 5, 7, Jakarta Indonesia",+62 21 22770007,,Sofia at the Gunawarman,https://www.tripadvisor.com.my//Restaurant_Review-g294229-d10428136-Reviews-Sofia_at_the_Gunawarman-Jakarta_Java.html
280,"Jl. H. Rasuna Said no. 22 Plaza Festiva Kav C, 1st Floor, Above University Bakrie, Jakarta 12940 Indonesia",+62 811-1918-702,d.bollywoodjkt@gmail.com,D' Bollywood,https://www.tripadvisor.com.my//Restaurant_Review-g294229-d5501394-Reviews-D_Bollywood-Jakarta_Java.html
281,"Jln. Rawamangun Muka Barat Selatan VI, Jakarta 13220 Indonesia",+62 622 14892640,locale@ymail.com,Kedai Locale,https://www.tripadvisor.com.my//Restaurant_Review-g294229-d6354289-Reviews-Kedai_Locale-Jakarta_Java.html
282,"Jln. Metro Pondok Indah Pondok Indah Mall 2 # 1-124, Jakarta 12310 Indonesia",+62 21 75920800,,Sushi Tei PIM 2,https://www.tripadvisor.com.my//Restaurant_Review-g294229-d4234159-Reviews-Sushi_Tei_PIM_2-Jakarta_Java.html
283,"Jl. Senopati no. 27, Jakarta Indonesia",+62 21 5729939,,Flip Burger,https://www.tripadvisor.com.my//Restaurant_Review-g294229-d11535722-Reviews-Flip_Burger-Jakarta_Java.html
284,"Jln. Asia Afrika No. 8 Plaza Senayan, 4F Unit CPC 411, Jakarta 10270 Indonesia",+62 21 5725521,,Tesate Restaurant - Plaza Senayan,https://www.tripadvisor.com.my//Restaurant_Review-g294229-d1065227-Reviews-Tesate_Restaurant_Plaza_Senayan-Jakarta_Java.html
285,"Jl. Cilacap no. 1 The Hermitage Jakarta, Jakarta 10310 Indonesia",+62 21 31926888,restaurant.hermitage@tributeportfolio.com,La Vue Rooftop Bar,https://www.tripadvisor.com.my//Restaurant_Review-g294229-d12230649-Reviews-La_Vue_Rooftop_Bar-Jakarta_Java.html
286,"Jl. Johar no. 2 B-C Kebon Sirih, Jakarta 10340 Indonesia",+62 21 3905973,,Rendezvous Restaurant,https://www.tripadvisor.com.my//Restaurant_Review-g294229-d7762302-Reviews-Rendezvous_Restaurant-Jakarta_Java.html
287,"Jln. Gajah Mada no 188, Jakarta 11120 Indonesia",+62 21 29379290,,"Kopi Oey Candra Naya, Jakarta",https://www.tripadvisor.com.my//Restaurant_Review-g294229-d5966353-Reviews-Kopi_Oey_Candra_Naya_Jakarta-Jakarta_Java.html
288,"Jln. Gajah Mada No. 92, Jakarta 11140 Indonesia",+62 21 6334689,,Bakmi GM,https://www.tripadvisor.com.my//Restaurant_Review-g294229-d4233286-Reviews-Bakmi_GM-Jakarta_Java.html
289,"Jl. Teluk Betung no. 44, Jakarta 10230 Indonesia",+62 857-1888-5096,reservasi.avecmoi@gmail.com,Avec Moi,https://www.tripadvisor.com.my//Restaurant_Review-g294229-d7317064-Reviews-Avec_Moi-Jakarta_Java.html
290,"Jln. Tanah Abang II V, Jakarta 10160 Indonesia",+62 21 3812340,,Beautika Restoran,https://www.tripadvisor.com.my//Restaurant_Review-g294229-d4610044-Reviews-Beautika_Restoran-Jakarta_Java.html
291,"Jl. Taman Pakubuwono VI no. 6, Jakarta 12120 Indonesia",+62 21 7269032,customerservice@sarirasa.co.id,Sate Khas Senayan,https://www.tripadvisor.com.my//Restaurant_Review-g294229-d3156431-Reviews-Sate_Khas_Senayan-Jakarta_Java.html
292,"Jl. Asia Afrika Plaza Senayan level P4 Unit CP414, Jakarta 12180 Indonesia",+62 21 5725342,,Chandara - Plaza Senayan,https://www.tripadvisor.com.my//Restaurant_Review-g294229-d2436124-Reviews-Chandara_Plaza_Senayan-Jakarta_Java.html
293,"Jln. Teuku Cikditiro No. 52, Jakarta 10310 Indonesia",+62 622 13106370,,Anomali Coffee,https://www.tripadvisor.com.my//Restaurant_Review-g294229-d7744033-Reviews-Anomali_Coffee-Jakarta_Java.html
294,"Kota Kasablanka Fsg-05 Jln. Rasamala Raya No. 88, Jakarta 12870 Indonesia",+62 21 29488707,,Fish & Co. Kota Kasablanka,https://www.tripadvisor.com.my//Restaurant_Review-g294229-d8263644-Reviews-Fish_Co_Kota_Kasablanka-Jakarta_Java.html
295,"Jln. M.H. Thamrin 1 Grand Indonesia, Sky Bridge Lt. 3A Unit FD1-03, Jakarta 10110 Indonesia",+62 21 23580573,,Jittlada Thai Cuisine,https://www.tripadvisor.com.my//Restaurant_Review-g294229-d6475906-Reviews-Jittlada_Thai_Cuisine-Jakarta_Java.html
296,"Jln. Asia Afrika no. 8 Sentral Senayan I, Basement Floor #10BC, Jakarta 10270 Indonesia",+62 21 5724050,,Marutama Ramen Sentral Senayan,https://www.tripadvisor.com.my//Restaurant_Review-g294229-d8293060-Reviews-Marutama_Ramen_Sentral_Senayan-Jakarta_Java.html
297,"Taman Ratu Indah blok AA2 no 33, Jakarta 11520 Indonesia",+62 21 29520310,info@koultouracoffee.com,Koultoura Coffee,https://www.tripadvisor.com.my//Restaurant_Review-g294229-d6508034-Reviews-Koultoura_Coffee-Jakarta_Java.html
298,"Jl. R.P. Soeroso no. 36 Gondangdia, Cikini, Jakarta 10330 Indonesia",+62 21 31926765,,Mie Ayam Gondangdia-Cikini,https://www.tripadvisor.com.my//Restaurant_Review-g294229-d6173277-Reviews-Mie_Ayam_Gondangdia_Cikini-Jakarta_Java.html
299,"Ciputra World 1  Jln. Prof.Dr Satrio 3-5 Lotte Shopping Avenue, Main Lobby, LG-38, Jakarta 12940 Indonesia",+62 21 29888909,,Bacco,https://www.tripadvisor.com.my//Restaurant_Review-g294229-d5552715-Reviews-Bacco-Jakarta_Java.html
300,"Jl. Letjen S. Parman Kav. 21 Mal Taman Anggrek, P2 Level # 4, Jakarta 11470 Indonesia",+62 21 56999075,,Ta Wan Restaurant,https://www.tripadvisor.com.my//Restaurant_Review-g294229-d857127-Reviews-Ta_Wan_Restaurant-Jakarta_Java.html
301,"Jl. Mahakam I no. 6, Blok M Hotel Gran Mahakam, Jakarta 12130 Indonesia",+62 21 7209966,,Le Gran Cafe,https://www.tripadvisor.com.my//Restaurant_Review-g294229-d4019821-Reviews-Le_Gran_Cafe-Jakarta_Java.html
302,"Jl. Kyai Maja no. 63 Veranda Hotel, Jakarta 12130 Indonesia",+62 21 73910050,info@wyls-kitchen.com,Wyl's Kitchen at Veranda,https://www.tripadvisor.com.my//Restaurant_Review-g294229-d8768929-Reviews-Wyl_s_Kitchen_at_Veranda-Jakarta_Java.html
303,"Jl. Asia Afrika no. 19 Senayan City 4th floor, Jakarta 10270 Indonesia",+62 21 72781678,,Sushi Tei Senayan City,https://www.tripadvisor.com.my//Restaurant_Review-g294229-d4234151-Reviews-Sushi_Tei_Senayan_City-Jakarta_Java.html
304,"Jln. Abdul Mu""is No. 14, Jakarta 10160 Indonesia",+62 21 34832698,,D'cost VIP,https://www.tripadvisor.com.my//Restaurant_Review-g294229-d4505542-Reviews-D_cost_VIP-Jakarta_Java.html
305,"Jln. Suryo no. 26, Jakarta 12180 Indonesia",+62 21 29126528,,3 Wise Monkeys,https://www.tripadvisor.com.my//Restaurant_Review-g294229-d7608387-Reviews-3_Wise_Monkeys-Jakarta_Java.html
306,"Jl. Hayam Wuruk no. 127, Hayam Wuruk, Jakarta 11180 Indonesia",+62 21 62201900,,Sun City Luxury Club Restaurant,https://www.tripadvisor.com.my//Restaurant_Review-g294229-d5553428-Reviews-Sun_City_Luxury_Club_Restaurant-Jakarta_Java.html
307,"Kota Kasablanka Mall LG 11-12 Jalan Casablanka Raya Kav. 88, Jakarta 12870 Indonesia",+62 21 5275878,,Marugame Udon Kota Kasablanka,https://www.tripadvisor.com.my//Restaurant_Review-g294229-d7999104-Reviews-Marugame_Udon_Kota_Kasablanka-Jakarta_Java.html
308,"Jl Mangga Besar Raya 2-f, Taman Sari, Jakarta Indonesia",+62 21 6296501,,Henis,https://www.tripadvisor.com.my//Restaurant_Review-g294229-d4610197-Reviews-Henis-Jakarta_Java.html
309,"Jl. HR Rasuna Said Kav. 62 Setiabudi One, Jakarta 12920 Indonesia",+62 21 52907135,setiabudi@tapasclub.com,Tapas Club,https://www.tripadvisor.com.my//Restaurant_Review-g294229-d15238119-Reviews-Tapas_Club-Jakarta_Java.html
310,"Jl. KS. Tubun Raya Slipi, Jakarta 11410 Indonesia",+62 21 53678441,,Bakso Mas Kumis Djarum,https://www.tripadvisor.com.my//Restaurant_Review-g294229-d6173057-Reviews-Bakso_Mas_Kumis_Djarum-Jakarta_Java.html
311,"Jln. Bendungan Hilir No. 9, Jakarta 10210 Indonesia",+62 21 5708660,,Rumah Makan Aceh Seulawah,https://www.tripadvisor.com.my//Restaurant_Review-g294229-d6652689-Reviews-Rumah_Makan_Aceh_Seulawah-Jakarta_Java.html
312,"Jln. M.H. Thamrin No. 1 Sentral Senayan 1 Basement 1 Unit 10 BI, Jakarta 10110 Indonesia",+62 21 5731001,,Katsusei,https://www.tripadvisor.com.my//Restaurant_Review-g294229-d3905070-Reviews-Katsusei-Jakarta_Java.html
313,"Floor No. 47 Jln. Kelapa Gading Kelapa Gading Mall, Jakarta 12420 Indonesia",+62 21 45876410,,Sushi Tei Mall Kelapa Gading 5,https://www.tripadvisor.com.my//Restaurant_Review-g294229-d4469437-Reviews-Sushi_Tei_Mall_Kelapa_Gading_5-Jakarta_Java.html
314,"Jl. Gunung Sahari Raya Kav. 1 Next to Excelso Mangga Dua Square, Jakarta 14420 Indonesia",+62 21 26075808,,After Five Beer and Steak,https://www.tripadvisor.com.my//Restaurant_Review-g294229-d15201206-Reviews-After_Five_Beer_and_Steak-Jakarta_Java.html
315,"Jln. Kelapa Gading Permai Raya 31, Jakarta 14240 Indonesia",+62 21 04524890,,Baji Pamai,https://www.tripadvisor.com.my//Restaurant_Review-g294229-d4828612-Reviews-Baji_Pamai-Jakarta_Java.html
316,"Jl. M.H. Thamrin no. 81 Mandarin Oriental, Jakarta 10310 Indonesia",+62 21 29938820,mojkt-cakeshop@mohg.com,The Mandarin Oriental Cake Shop,https://www.tripadvisor.com.my//Restaurant_Review-g294229-d7707248-Reviews-The_Mandarin_Oriental_Cake_Shop-Jakarta_Java.html
317,"Jln. Letjen S. Parman 102, Jakarta 11470 Indonesia",+62 292 00090,,Carl's JR,https://www.tripadvisor.com.my//Restaurant_Review-g294229-d6214609-Reviews-Carl_s_JR-Jakarta_Java.html
318,"Jl. MH Thamrin no. 1 Grand Indonesia Mall, East Mall, Lantai LG, Jakarta 10310 Indonesia",,,Koi Cafe,https://www.tripadvisor.com.my//Restaurant_Review-g294229-d12275581-Reviews-Koi_Cafe-Jakarta_Java.html
319,"Gelora Jln. Pintu IX STC Senayan, Jakarta 10270 Indonesia",+62 21 57931826,,Sumiya Japanese restaurant,https://www.tripadvisor.com.my//Restaurant_Review-g294229-d6642651-Reviews-Sumiya_Japanese_restaurant-Jakarta_Java.html
320,"Jl. Gunawarman No.16 Selong, Jakarta 12110 Indonesia",+62 812-9975-2522,reservations.jkt@kilokitchen.com,Kilo Kitchen,https://www.tripadvisor.com.my//Restaurant_Review-g294229-d15661734-Reviews-Kilo_Kitchen-Jakarta_Java.html
321,"Jl. Jend. Sudirman Kav. 52-53 Pacific Place, 4th Fl, Jakarta 12190 Indonesia",+62 21 57973375,,Liberica Coffee,https://www.tripadvisor.com.my//Restaurant_Review-g294229-d3869870-Reviews-Liberica_Coffee-Jakarta_Java.html
322,"Jl. Boulevard Kelapa Gading Blok M Kelapa Gading Mall 5 Basement floor Unit G06-G08, Jakarta 12420 Indonesia",+62 21 45853758,,Pancious Kelapa Gading,https://www.tripadvisor.com.my//Restaurant_Review-g294229-d4421492-Reviews-Pancious_Kelapa_Gading-Jakarta_Java.html
323,"Pacific Place Mall 5 Fl, Unit 5-33, 36A Scbd, Jakarta 12190 Indonesia",+62 21 57973250,,Kintan Japanese Yakiniku,https://www.tripadvisor.com.my//Restaurant_Review-g294229-d7047616-Reviews-Kintan_Japanese_Yakiniku-Jakarta_Java.html
324,"KH Agus Salim street #16, Jakarta 10340 Indonesia",+62 21 31926726,,Sabang 16,https://www.tripadvisor.com.my//Restaurant_Review-g294229-d2318189-Reviews-Sabang_16-Jakarta_Java.html
325,"Jl. DR Ide Anak Agung Gde Agung No 1-2 Kav E 1-2, Kuningan JW Marriott Hotel Kawasan Mega Kuningan, Setiabudi, Jakarta Indonesia",+62 21 57988801,,Blu Martini,https://www.tripadvisor.com.my//Restaurant_Review-g294229-d8547846-Reviews-Blu_Martini-Jakarta_Java.html
326,"Jln. M.H. Thamrin no. 1 Grand Indonesia West Mall LG Fl Unit FoodHall, Jakarta 10110 Indonesia",+62 21 23580150,,PizzaExpress,https://www.tripadvisor.com.my//Restaurant_Review-g294229-d6619604-Reviews-PizzaExpress-Jakarta_Java.html
327,"Jl. M.H. Thamrin no. 1 Grand Indonesia West Mall Level 5, Jakarta 10110 Indonesia",+62 21 23580412,,Tom Tom Thai restaurant,https://www.tripadvisor.com.my//Restaurant_Review-g294229-d7122056-Reviews-Tom_Tom_Thai_restaurant-Jakarta_Java.html
328,"Jln. M.H. Thamrin 81 Grand Indonesia Mall, Unit FD1-10, Level 3A, Sky Bridge, Jakarta 10310 Indonesia",+62 2358 1228,,Itacho Sushi - Grand Indonesia,https://www.tripadvisor.com.my//Restaurant_Review-g294229-d7785451-Reviews-Itacho_Sushi_Grand_Indonesia-Jakarta_Java.html
329,"Lotte Shopping Avenue Lt. 5 Jl. Prof. Dr. Satrio, Kav. 3&5, Karet Kuningan, Jakarta 12940 Indonesia",+62 298 89505,gmblooming5@dinehill.co.kr,Samwon Garden Indonesia,https://www.tripadvisor.com.my//Restaurant_Review-g294229-d6480594-Reviews-Samwon_Garden_Indonesia-Jakarta_Java.html
330,"Jl. Mega Kuningan Barat Menara Anugrah, Kantor Taman E 3.3, Setiabudi, Jakarta 12950 Indonesia",+62 21 57904545,hello@thesafehousejkt.com,theSAFEHOUSE,https://www.tripadvisor.com.my//Restaurant_Review-g294229-d6536132-Reviews-TheSAFEHOUSE-Jakarta_Java.html
331,"Jl. Cikini IV, Jakarta 12330 Indonesia",,,Gado-Gado Bon-Bin,https://www.tripadvisor.com.my//Restaurant_Review-g294229-d3625412-Reviews-Gado_Gado_Bon_Bin-Jakarta_Java.html
332,"Jln. Mahakam II Jl. Mahakam I No. 6, Blok M, Jakarta 12130 Indonesia",+62 21 57988888,,Aoki,https://www.tripadvisor.com.my//Restaurant_Review-g294229-d4019813-Reviews-Aoki-Jakarta_Java.html
333,"Jl. Juanda I, Jakarta 10120 Indonesia",+62 811-3249-316,,Pizza Hut Juanda,https://www.tripadvisor.com.my//Restaurant_Review-g294229-d3200781-Reviews-Pizza_Hut_Juanda-Jakarta_Java.html
334,"Jl. Jend. Sudirman Kav. 10-11 AYANA Midplaza JAKARTA Lobby Level, Jakarta 10220 Indonesia",+62 21 2510888,info.jakarta@ayana.com,JimBARan Lounge,https://www.tripadvisor.com.my//Restaurant_Review-g294229-d8551748-Reviews-JimBARan_Lounge-Jakarta_Java.html
335,"Jl. Jend. Sudirman, Senayan Pintu Satu Senayan, Jakarta Indonesia",+62 21 25554140,,Ta Wan Restaurant FX Sudirman,https://www.tripadvisor.com.my//Restaurant_Review-g294229-d8451259-Reviews-Ta_Wan_Restaurant_FX_Sudirman-Jakarta_Java.html
336,"Kav E4.2 JL. DR Ide Anak Agung Gde Agung No 2 Noble House, Lingkar Mega Kuningan, Jakarta 12950 Indonesia",+62 21 50101819,marketing@jsparrows.com,J.Sparrow's Bar & Grill,https://www.tripadvisor.com.my//Restaurant_Review-g294229-d11679920-Reviews-J_Sparrow_s_Bar_Grill-Jakarta_Java.html
337,"Kav 28-30 Jl MH Thamrin Plaza Indonesia 5th floor Unit E06-E08, Jakarta 10310 Indonesia",+62 21 23580936,,Pancious- Grand Indonesia,https://www.tripadvisor.com.my//Restaurant_Review-g294229-d4418356-Reviews-Pancious_Grand_Indonesia-Jakarta_Java.html
338,"Jl. Kemang Raya no. 81 Jakarta Selatan, Jakarta 12730 Indonesia",+62 21 7193954,journey@nusagastronomy.com,Nusa Indonesian Gastronomy,https://www.tripadvisor.com.my//Restaurant_Review-g294229-d10761762-Reviews-Nusa_Indonesian_Gastronomy-Jakarta_Java.html
339,"Rukan Crown Golf blok D no. 2-3 Bukit Golf Mediterania, Pantai Indah Kapuk, Jakarta 14420 Indonesia",+62 21 96628677,,Ikkudo Ichi - Pantai Indah Kapuk,https://www.tripadvisor.com.my//Restaurant_Review-g294229-d4709268-Reviews-Ikkudo_Ichi_Pantai_Indah_Kapuk-Jakarta_Java.html
340,"Jl. Sukarjowiryopranoto no. 69A, Jakarta 10120 Indonesia",+62 21 6260038,,Putien,https://www.tripadvisor.com.my//Restaurant_Review-g294229-d3247917-Reviews-Putien-Jakarta_Java.html
341,"Jl. Raya Panjang no. 99 Arteri Kelapa Dua, Kebon Jeruk, Jakarta 11530 Indonesia",+62 21 5329791,,Sarang Oci,https://www.tripadvisor.com.my//Restaurant_Review-g294229-d3252623-Reviews-Sarang_Oci-Jakarta_Java.html
342,"Jl. Bulevar Kelapa Gading Mall Kelapa Gading, Jakarta 11470 Indonesia",+62 21 45848978,mujigaeresto@gmail.com,Mujigae,https://www.tripadvisor.com.my//Restaurant_Review-g294229-d5601325-Reviews-Mujigae-Jakarta_Java.html
343,"Jl. Bulevar Kelapa Gading Blok FW 1 No. 26, Kelapa Gading - Jakarta Utara, Jakarta Indonesia",+62 21 4526607,,Pempek 161,https://www.tripadvisor.com.my//Restaurant_Review-g294229-d5553262-Reviews-Pempek_161-Jakarta_Java.html
344,"Jl. Senopati no. 19, Jakarta 12110 Indonesia",+62 21 52920102,,Anomali Coffee Senopati,https://www.tripadvisor.com.my//Restaurant_Review-g294229-d7899676-Reviews-Anomali_Coffee_Senopati-Jakarta_Java.html
345,"Jln. Jendral Sudirman FX Sudiman Place, Jakarta 10270 Indonesia",,,Starbucks - Fx Sudirman Place,https://www.tripadvisor.com.my//Restaurant_Review-g294229-d5553421-Reviews-Starbucks_Fx_Sudirman_Place-Jakarta_Java.html
346,"Jln. M.H. Thamrin no. 28-30 5F Cafe Plaza Indonesia #E24, Jakarta 10350 Indonesia",+62 21 29923777,,Haagen-Dazs,https://www.tripadvisor.com.my//Restaurant_Review-g294229-d7224287-Reviews-Haagen_Dazs-Jakarta_Java.html
347,"Jl. Kusuma 85 Next to Graha Mandiri building, behind Mandarin Oriental Hotel, Jakarta Indonesia",+62 21 31925053,jakarta@facebars.com,Face Jakarta,https://www.tripadvisor.com.my//Restaurant_Review-g294229-d1182762-Reviews-Face_Jakarta-Jakarta_Java.html
348,"Jln. Kelapa Gading, Jakarta 12420 Indonesia",+62 21 4530041,,Nasi Campur Kacamata,https://www.tripadvisor.com.my//Restaurant_Review-g294229-d6476015-Reviews-Nasi_Campur_Kacamata-Jakarta_Java.html
349,"Jl. HR Rasuna Said Jln. Patra Kuningan Plaza Festival, Parkir Selatan, Jakarta 12920 Indonesia",+62 21 52961475,,Lucky Cat Coffee and Kitchen,https://www.tripadvisor.com.my//Restaurant_Review-g294229-d11488955-Reviews-Lucky_Cat_Coffee_and_Kitchen-Jakarta_Java.html
350,"Jln. Casablanca Kota Kasablanka Mall, Jakarta 14240 Indonesia",+62 21 29465333,,Caprese,https://www.tripadvisor.com.my//Restaurant_Review-g294229-d4205565-Reviews-Caprese-Jakarta_Java.html
351,"Jln. Kemang no. 10, Jakarta 12160 Indonesia",+62 21 7193587,nabilabajre@yahoo.co.id,Shisha Cafe,https://www.tripadvisor.com.my//Restaurant_Review-g294229-d2068862-Reviews-Shisha_Cafe-Jakarta_Java.html
352,"Bellagio Mall, Jakarta Indonesia",+62 21 30066705,,Saigon Delight,https://www.tripadvisor.com.my//Restaurant_Review-g294229-d12994370-Reviews-Saigon_Delight-Jakarta_Java.html
353,"Jl. Petogogan 1 no 28B Kramat Pela, Jakarta 12610 Indonesia",+62 21 72790590,suweorajamu28@gmail.com,Suwe Ora Jamu,https://www.tripadvisor.com.my//Restaurant_Review-g294229-d4699748-Reviews-Suwe_Ora_Jamu-Jakarta_Java.html
354,"Jl. Lada no.1, Jakarta 11110 Indonesia",+62 21 6919811,info@padangmerdeka.com,Padang Merdeka,https://www.tripadvisor.com.my//Restaurant_Review-g294229-d12438495-Reviews-Padang_Merdeka-Jakarta_Java.html
355,"Jln. Jendral Sudirman 9 Ratu Plaza Shopping Centre Ground Floor Unit G 010, Jakarta 10270 Indonesia",+62 21 7252188,,Outback Steakhouse Indonesia-Ratu Plaza,https://www.tripadvisor.com.my//Restaurant_Review-g294229-d6652017-Reviews-Outback_Steakhouse_Indonesia_Ratu_Plaza-Jakarta_Java.html
356,"Jln. M.H. Thamrin no. 11 Sarinah Building, Jakarta 10350 Indonesia",+62 21 3903533,care@vmadrestaurants.com,VMAD Vegetarian Madness,https://www.tripadvisor.com.my//Restaurant_Review-g294229-d7317055-Reviews-VMAD_Vegetarian_Madness-Jakarta_Java.html
357,"Jln. M.H. Thamrin 1 Grand Indonesia, West Mall, Level 3A, Jakarta 10110 Indonesia",+62 21 23581090,,Tokyo Belly Grand Indonesia,https://www.tripadvisor.com.my//Restaurant_Review-g294229-d6489110-Reviews-Tokyo_Belly_Grand_Indonesia-Jakarta_Java.html
358,"Jl. M.H. Thamrin no. 1, Jakarta 10310 Indonesia",+62 21 23581242,mia@olivierjkt.com,Olivier Restaurant,https://www.tripadvisor.com.my//Restaurant_Review-g294229-d8420732-Reviews-Olivier_Restaurant-Jakarta_Java.html
359,"Blok 3 B Jln. Metro Pondok Indah Pondok Indah Mall, Street Gallery, Level 1, Jakarta 12310 Indonesia",+62 21 29529775,info@monolog-coffee.com,Monolog Coffee Company,https://www.tripadvisor.com.my//Restaurant_Review-g294229-d7691497-Reviews-Monolog_Coffee_Company-Jakarta_Java.html
360,"Jln. Tebet Barat no. 49C, Jakarta 12810 Indonesia",+62 859-5966-2888,helga.burgreens@gmail.com,Burgreens Eat & Go at Organik Klub,https://www.tripadvisor.com.my//Restaurant_Review-g294229-d7688840-Reviews-Burgreens_Eat_Go_at_Organik_Klub-Jakarta_Java.html
