,Address,Contact,Email,Name,TA_Link
106,"241 Shaw Blvd High Pointe Medical Hub, Mandaluyong, Luzon Philippines",+63 2 577 8084,,Starbucks Coffee,https://www.tripadvisor.com.my//Restaurant_Review-g298451-d15114824-Reviews-Starbucks_Coffee-Mandaluyong_Metro_Manila_Luzon.html
107,"LG 6, Cityland 3, V. A. Rufino Street Legaspi Village, Makati, Luzon 1229 Philippines",+63 2 892 7701,,Coffeenomenon,https://www.tripadvisor.com.my//Restaurant_Review-g298450-d6592938-Reviews-Coffeenomenon-Makati_Metro_Manila_Luzon.html
108,"Glorietta 3 Glorietta 3, Ayala Center, Makati, Luzon Philippines",+63 2 625 8744,papermoonphilippines@gmail.com,Paper Moon,https://www.tripadvisor.com.my//Restaurant_Review-g298450-d8605402-Reviews-Paper_Moon-Makati_Metro_Manila_Luzon.html
109,"A. Venue Mall, Makati, Luzon 1210 Philippines",+63 7297095,cbtlave@coffeebean.com.ph,The Coffee Bean & Tea Leaf,https://www.tripadvisor.com.my//Restaurant_Review-g298450-d2081229-Reviews-The_Coffee_Bean_Tea_Leaf-Makati_Metro_Manila_Luzon.html
110,"8465 Kalayaan Ave Poblacion, Makati, Luzon Philippines",+63 2 890 0870,,Cafe Mary Grace,https://www.tripadvisor.com.my//Restaurant_Review-g298450-d8282852-Reviews-Cafe_Mary_Grace-Makati_Metro_Manila_Luzon.html
111,"20 Lansbergh Place, Tomas Morato Avenue, Quezon City, Luzon 1103 Philippines",+63 2 441 8818,info@aftersmanila.com,Afters Espresso and Desserts,https://www.tripadvisor.com.my//Restaurant_Review-g298574-d4724708-Reviews-Afters_Espresso_and_Desserts-Quezon_City_Metro_Manila_Luzon.html
112,"4298 B Emila Corner Bautista, Palanan,, Makati, Luzon Philippines",,,Chocolat,https://www.tripadvisor.com.my//Restaurant_Review-g298450-d4303061-Reviews-Chocolat-Makati_Metro_Manila_Luzon.html
113,"Ground Floor Serendra Piazza, Taguig City, Luzon Philippines",63 2 821 3197,,Cafe Mary Grace,https://www.tripadvisor.com.my//Restaurant_Review-g1758900-d1742799-Reviews-Cafe_Mary_Grace-Taguig_City_Metro_Manila_Luzon.html
114,"EDSA corner Shaw Blvd. Level 4 Shangri-la Plaza, Mandaluyong, Luzon Philippines",+63 2 656 5162,,Mary Grace Cafe - Shangri-la Plaza,https://www.tripadvisor.com.my//Restaurant_Review-g298451-d10244854-Reviews-Mary_Grace_Cafe_Shangri_la_Plaza-Mandaluyong_Metro_Manila_Luzon.html
115,"Unit B1-12 Fully Booked Greenbelt 5 Legaspi Street, Lower Ground Floor - Greenbelt 5, Makati, Luzon Philippines",63 2 729 0163,,Starbucks - Fully Booked GB5,https://www.tripadvisor.com.my//Restaurant_Review-g298450-d2155566-Reviews-Starbucks_Fully_Booked_GB5-Makati_Metro_Manila_Luzon.html
116,"Diosadado Macapagal Avenue Blue Bay Walk, Pasay, Luzon Philippines",,,Starbucks,https://www.tripadvisor.com.my//Restaurant_Review-g298452-d10278217-Reviews-Starbucks-Pasay_Metro_Manila_Luzon.html
117,"Ground Floor, Greenbelt 3 Ayala Center, Makati, Luzon Philippines",,,Starbucks,https://www.tripadvisor.com.my//Restaurant_Review-g298450-d1755551-Reviews-Starbucks-Makati_Metro_Manila_Luzon.html
118,"170, Ground Floor, Builder Center, Salcedo Street, Legaspi Village, Makati, Luzon Philippines",,,New Bistro Deli Makati,https://www.tripadvisor.com.my//Restaurant_Review-g298450-d4218461-Reviews-New_Bistro_Deli_Makati-Makati_Metro_Manila_Luzon.html
119,"adjacent to Fullybooked Power Plant Mall, Rockwell Centre, Makati, Luzon Philippines",+63 2 901 4177,,Press Cafe,https://www.tripadvisor.com.my//Restaurant_Review-g298450-d1717738-Reviews-Press_Cafe-Makati_Metro_Manila_Luzon.html
120,"Ground Floor, Makati Stock Exchange Ayala Avenue, Makati, Luzon Philippines",63 2 750 2575,,Starbucks - Makati Stock Exchange,https://www.tripadvisor.com.my//Restaurant_Review-g298450-d2155594-Reviews-Starbucks_Makati_Stock_Exchange-Makati_Metro_Manila_Luzon.html
121,"Unit 1C 28 Jupiter Street Bel-Air Village, Makati, Luzon 1218 Philippines",63 2 895 8180,,Starbucks - Jupiter Street,https://www.tripadvisor.com.my//Restaurant_Review-g298450-d2155585-Reviews-Starbucks_Jupiter_Street-Makati_Metro_Manila_Luzon.html
122,"Park Terraces, Palm Drive, Arnaiz Ave, San Lorenzo G/F Retail 3, Makati, Luzon 1223 Philippines",+63 927 895 6670,,Fundamental Coffee,https://www.tripadvisor.com.my//Restaurant_Review-g298450-d12164465-Reviews-Fundamental_Coffee-Makati_Metro_Manila_Luzon.html
123,"P1 Dr. Cor Strella St. Power Plant Mall, Rockwell, Makati, Luzon 1210 Philippines",+63 2 828 2896,,The Farm Organics,https://www.tripadvisor.com.my//Restaurant_Review-g298450-d13806372-Reviews-The_Farm_Organics-Makati_Metro_Manila_Luzon.html
124,"Valero Street G/F Three Central Makati, Salcedo Village, Makati, Luzon Philippines",+63 2 901 6748,,Nono’s,https://www.tripadvisor.com.my//Restaurant_Review-g298450-d15607278-Reviews-Nono_s-Makati_Metro_Manila_Luzon.html
125,"Sct. Madrinan cor. Tomas Morato Pos Building, Quezon City, Luzon 1109 Philippines",3271341,ikigaicafe@gmail.com,Ikigai Kakigori Cafe,https://www.tripadvisor.com.my//Restaurant_Review-g298574-d10043526-Reviews-Ikigai_Kakigori_Cafe-Quezon_City_Metro_Manila_Luzon.html
126,"Tomas Morato Avenue, Sacred Heart, Quezon City, Luzon Philippines",9286964,,UCC Vienna Cafe,https://www.tripadvisor.com.my//Restaurant_Review-g298574-d4699456-Reviews-UCC_Vienna_Cafe-Quezon_City_Metro_Manila_Luzon.html
127,"733 Aurora Boulevard, Quezon City, Luzon 1112 Philippines",+63 2 727 5091,,Dunkin' Donuts,https://www.tripadvisor.com.my//Restaurant_Review-g298574-d10321815-Reviews-Dunkin_Donuts-Quezon_City_Metro_Manila_Luzon.html
128,"Ayala Triangle Gardens, Makati, Luzon Philippines",,,Bread Talk Transit Salcedo Village,https://www.tripadvisor.com.my//Restaurant_Review-g298450-d4606050-Reviews-Bread_Talk_Transit_Salcedo_Village-Makati_Metro_Manila_Luzon.html
129,"ADB Avenue Second Floor, The Podium, Mandaluyong, Luzon 1605 Philippines",+63 2 633 4739,,Tsujiri,https://www.tripadvisor.com.my//Restaurant_Review-g298451-d14129058-Reviews-Tsujiri-Mandaluyong_Metro_Manila_Luzon.html
130,"Ground Floor, Sunvar Plaza Corner Amorsolo and Arnaiz Streets, Makati, Luzon Philippines",,,Kitch' Cafe,https://www.tripadvisor.com.my//Restaurant_Review-g298450-d2248628-Reviews-Kitch_Cafe-Makati_Metro_Manila_Luzon.html
131,"Dona M. Hemady Avenue Ground Floor, Robinsons Magnolia, Quezon City, Luzon Philippines",+63 2 961 1290,,Gong Cha,https://www.tripadvisor.com.my//Restaurant_Review-g298574-d7716196-Reviews-Gong_Cha-Quezon_City_Metro_Manila_Luzon.html
132,"Riverfront Drive G/F, Circuit Lane, Makati, Luzon 1207 Philippines",+63 2 586 8468,info@theburgery.ph,The Burgery,https://www.tripadvisor.com.my//Restaurant_Review-g298450-d10196493-Reviews-The_Burgery-Makati_Metro_Manila_Luzon.html
133,"San Miguel By The Bay SM Mall of Asia, Seaside Boulevard, Pasay, Luzon Philippines",+63 2 216 2659,,LAX,https://www.tripadvisor.com.my//Restaurant_Review-g298452-d2073254-Reviews-LAX-Pasay_Metro_Manila_Luzon.html
134,"632 Shaw Boulevard Worldwide Corporate Center, Mandaluyong, Luzon 1550 Philippines",+63 921 469 6343,,Coffee Project,https://www.tripadvisor.com.my//Restaurant_Review-g298451-d12829143-Reviews-Coffee_Project-Mandaluyong_Metro_Manila_Luzon.html
135,"5804 Dona Carmen corner Jacobo Street Barangay Poblacion, Makati, Luzon 1210 Philippines",,,Inum,https://www.tripadvisor.com.my//Restaurant_Review-g298450-d15228150-Reviews-Inum-Makati_Metro_Manila_Luzon.html
136,"305 Tomas Morato Avenida, Quezon City, Luzon Philippines",,,Fleur De Lys,https://www.tripadvisor.com.my//Restaurant_Review-g298574-d1065038-Reviews-Fleur_De_Lys-Quezon_City_Metro_Manila_Luzon.html
137,"Esperanza Street corner Makati Avenue Ayala Center, Makati, Luzon 1223 Philippines",+63 2 811 6888,,The Lounge,https://www.tripadvisor.com.my//Restaurant_Review-g298450-d11649159-Reviews-The_Lounge-Makati_Metro_Manila_Luzon.html
138,"Shaw Blvd Unit GD 114 Shangri-La Plaza Mall, Shaw Blvd Cor Edsa, Mandaluyong, Luzon 1554 Philippines",+63 2 661 9986,cbtlslp@coffeebean.com.ph,The Coffee Bean & Tea Leaf,https://www.tripadvisor.com.my//Restaurant_Review-g298451-d7594207-Reviews-The_Coffee_Bean_Tea_Leaf-Mandaluyong_Metro_Manila_Luzon.html
139,"Rockwell Drive Corner Plaza Drive, Ground Floor, One Rockwell, Stall No. W-101 Rockwell Center, Makati, Luzon 41 1200 Philippines",5536200,,Starbucks,https://www.tripadvisor.com.my//Restaurant_Review-g298450-d1718727-Reviews-Starbucks-Makati_Metro_Manila_Luzon.html
140,"The Residences at Greenbelt, Luzon Philippines",,,Almon Marina,https://www.tripadvisor.com.my//Restaurant_Review-g294248-d3336659-Reviews-Almon_Marina-Luzon.html
141,"Ayala Avenue cor. Pasay Road S247 Quad 3, Glorietta 3, Glorietta, Makati, Luzon Philippines",+63 2 752 7330,figarocoffeecompany@gmail.com,Figaro Coffee Company,https://www.tripadvisor.com.my//Restaurant_Review-g298450-d7613808-Reviews-Figaro_Coffee_Company-Makati_Metro_Manila_Luzon.html
142,"8471 Kalayaan Avenue 3rd Floor Century City Mall, Makati, Luzon 1210 Philippines",+63 2 847 0687,,Chatime,https://www.tripadvisor.com.my//Restaurant_Review-g298450-d7267812-Reviews-Chatime-Makati_Metro_Manila_Luzon.html
143,"Ground Floor, China Bank Building Corner Paseo de Roxas and Villar Streets, Salcedo Village, Makati, Luzon Philippines",63 2 812 6550,,Starbucks - China Bank Bldg. - Villar,https://www.tripadvisor.com.my//Restaurant_Review-g298450-d2155602-Reviews-Starbucks_China_Bank_Bldg_Villar-Makati_Metro_Manila_Luzon.html
144,"Old Wack-Wack Road SM Cherry Shaw, Mandaluyong, Luzon 1552 Philippines",9427830,hello@breadbrothandbeyond.ph,Bread Broth and Beyond,https://www.tripadvisor.com.my//Restaurant_Review-g298451-d14063031-Reviews-Bread_Broth_and_Beyond-Mandaluyong_Metro_Manila_Luzon.html
145,"106 E. Rodriguez Jr. Ave., Bagumbayan, Quezon City, Luzon 1604 Philippines",+63 2 914 0833,,Mom and Tina's Bakery Restaurant,https://www.tripadvisor.com.my//Restaurant_Review-g298574-d2205608-Reviews-Mom_and_Tina_s_Bakery_Restaurant-Quezon_City_Metro_Manila_Luzon.html
146,"Nicanor Garcia Corner Jupiter Street Sm Jazz Mall, Makati, Luzon Philippines",+63 917 322 8502,,Coca Cafe,https://www.tripadvisor.com.my//Restaurant_Review-g298450-d8692940-Reviews-Coca_Cafe-Makati_Metro_Manila_Luzon.html
147,"R2, Power Plant Mall, Rockwell Center Lopez Drive, Poblacion, Makati, Luzon 1200 Philippines",+63 2 625 8850,,Espressamente Illy,https://www.tripadvisor.com.my//Restaurant_Review-g298450-d2282747-Reviews-Espressamente_Illy-Makati_Metro_Manila_Luzon.html
148,"Greenbelt 2, Esperanza St Ayala Center, Makati, Luzon Philippines",,,A-Gantea,https://www.tripadvisor.com.my//Restaurant_Review-g298450-d4166855-Reviews-A_Gantea-Makati_Metro_Manila_Luzon.html
149,"43 Judge Jimenez Street Corner K-1st Street, Quezon City, Luzon 1103 Philippines",+63 917 520 2756,,Kamuning Bakery,https://www.tripadvisor.com.my//Restaurant_Review-g298574-d6591661-Reviews-Kamuning_Bakery-Quezon_City_Metro_Manila_Luzon.html
150,"Pacific Drive 2nd Floor, Pasay, Luzon Philippines",,,Magnum Manila,https://www.tripadvisor.com.my//Restaurant_Review-g298452-d13795793-Reviews-Magnum_Manila-Pasay_Metro_Manila_Luzon.html
151,"Rizal Drive Bonifacio Global City, Taguig City, Luzon Philippines",+63 2 555 0140,,Stacy's,https://www.tripadvisor.com.my//Restaurant_Review-g1758900-d7786956-Reviews-Stacy_s-Taguig_City_Metro_Manila_Luzon.html
152,"Pacific Drive Mall Of Asia Complex, Pasay, Luzon Philippines",+63 2 833 8320,,Pie Face,https://www.tripadvisor.com.my//Restaurant_Review-g298452-d8605706-Reviews-Pie_Face-Pasay_Metro_Manila_Luzon.html
153,"2850 Epifanio de los Santos Avenue Double Dragon Plaza, Pasay, Luzon 1300 Philippines",,wecare@coffeebean.com.ph,The Coffee Bean & The Tea Leaf,https://www.tripadvisor.com.my//Restaurant_Review-g298452-d14057996-Reviews-The_Coffee_Bean_The_Tea_Leaf-Pasay_Metro_Manila_Luzon.html
154,"Coral Way Opp. MOA Arena, Pasay, Luzon Philippines",+63 2 810 4113,celebrationcakes@marygracecafe.com,Mary Grace,https://www.tripadvisor.com.my//Restaurant_Review-g298452-d13990873-Reviews-Mary_Grace-Pasay_Metro_Manila_Luzon.html
155,"106B Scout Gandia Brgy Sacred Heart, Quezon City, Luzon 1103 Philippines",+63 922 805 1688,tweedlebookcafe@gmail.com,Tweedle Book Cafe,https://www.tripadvisor.com.my//Restaurant_Review-g298574-d10261630-Reviews-Tweedle_Book_Cafe-Quezon_City_Metro_Manila_Luzon.html
156,"Unit 5 Thompson Square 106 Tomas Morato Street, Quezon City, Luzon Philippines",,helpdesk@clickthecity.com,Dezaato Pan Breads Sweet Cafe,https://www.tripadvisor.com.my//Restaurant_Review-g298574-d1761205-Reviews-Dezaato_Pan_Breads_Sweet_Cafe-Quezon_City_Metro_Manila_Luzon.html
157,"Tomas Morato 3F Square, Quezon City, Luzon 1116 Philippines",4103466,,Cafe I'm Here,https://www.tripadvisor.com.my//Restaurant_Review-g298574-d11815128-Reviews-Cafe_I_m_Here-Quezon_City_Metro_Manila_Luzon.html
158,"Third Floor, Main Mall, SM Mall of Asia, Pasay, Luzon Philippines",+63 996 651 7158,,Macao Imperial Tea,https://www.tripadvisor.com.my//Restaurant_Review-g298452-d17326329-Reviews-Macao_Imperial_Tea-Pasay_Metro_Manila_Luzon.html
159,"Unit 7, Ground Floor, Magacenter Paseo de Magallanes Commercial Center, Makati, Luzon Philippines",,,Park Avenue Desserts,https://www.tripadvisor.com.my//Restaurant_Review-g298450-d2235919-Reviews-Park_Avenue_Desserts-Makati_Metro_Manila_Luzon.html
160,"Amapola Corner Strella Avenue Power Plant Mall, Rockwell, Makati, Luzon Philippines",+63 2 478 6136,,TWG Rockwell Center,https://www.tripadvisor.com.my//Restaurant_Review-g298450-d9994337-Reviews-TWG_Rockwell_Center-Makati_Metro_Manila_Luzon.html
161,"# 56 Jupiter Street Local 101, Makati, Luzon 1209 Philippines",+63 917 584 3278,info@kitchen56.com,Kitchen 56,https://www.tripadvisor.com.my//Restaurant_Review-g298450-d7743970-Reviews-Kitchen_56-Makati_Metro_Manila_Luzon.html
162,"Esperanza 3/F Greenbelt 3, Makati, Luzon 1223 Philippines",+63 917 705 3526,bluesmithck@gmail.com,Bluesmith Coffee & Kitchen,https://www.tripadvisor.com.my//Restaurant_Review-g298450-d15185554-Reviews-Bluesmith_Coffee_Kitchen-Makati_Metro_Manila_Luzon.html
163,"Tomas Morato Avenue, Quezon City, Luzon Philippines",63 2 414 1754,,Kopi Roti,https://www.tripadvisor.com.my//Restaurant_Review-g298574-d1734534-Reviews-Kopi_Roti-Quezon_City_Metro_Manila_Luzon.html
164,"212 Tomas Morato avenue cor. Dr. Lazcano st., Quezon City, Luzon 1103 Philippines",6329280833,,Starbucks,https://www.tripadvisor.com.my//Restaurant_Review-g298574-d4177987-Reviews-Starbucks-Quezon_City_Metro_Manila_Luzon.html
165,"G/F The Poduim, 18 ADB Ave, Mandaluyong, Luzon Philippines",+63 2 687 5971,,Cafe Breton,https://www.tripadvisor.com.my//Restaurant_Review-g298451-d4090666-Reviews-Cafe_Breton-Mandaluyong_Metro_Manila_Luzon.html
166,"Cor. Julia Vargas Ave 5 Megamall, Mandaluyong, Luzon Philippines",5315057,,Lucca Bakery,https://www.tripadvisor.com.my//Restaurant_Review-g298451-d7236365-Reviews-Lucca_Bakery-Mandaluyong_Metro_Manila_Luzon.html
167,"Meralco Avenue and Sapphire Road Marco Polo Ortigas Manila, Pasig, Luzon 1600 Philippines",+63 6327207777,manila@marcopolohotels.com,Cafe Pronto,https://www.tripadvisor.com.my//Restaurant_Review-g298453-d6406893-Reviews-Cafe_Pronto-Pasig_Metro_Manila_Luzon.html
168,"Upper Ground Floor, The Annex, SM City North EDSA,, Quezon City, Luzon Philippines",,,The French Baker,https://www.tripadvisor.com.my//Restaurant_Review-g298574-d4300392-Reviews-The_French_Baker-Quezon_City_Metro_Manila_Luzon.html
169,"Andrews Avenue 4th Level, NAIA Terminal 3, Pasay, Luzon 1300 Philippines",+63 2 988 9999,,Manila Life Cafe,https://www.tripadvisor.com.my//Restaurant_Review-g298452-d15044157-Reviews-Manila_Life_Cafe-Pasay_Metro_Manila_Luzon.html
170,"1616 Quezon Avenue, South Triangle,, Quezon City, Luzon Philippines",,info@dolcelatte.ph,Dolcelatte,https://www.tripadvisor.com.my//Restaurant_Review-g298574-d4300329-Reviews-Dolcelatte-Quezon_City_Metro_Manila_Luzon.html
171,"Ground Floor, Shangri-La Mall EDSA Shangri-La, Mandaluyong, Luzon Philippines",,,Starbucks,https://www.tripadvisor.com.my//Restaurant_Review-g298451-d1754167-Reviews-Starbucks-Mandaluyong_Metro_Manila_Luzon.html
172,"Burgos Circle Bonifacio Global City, Taguig City, Luzon Philippines",+63 2 478 7483,,Tokyo Bubble Tea,https://www.tripadvisor.com.my//Restaurant_Review-g1758900-d2569210-Reviews-Tokyo_Bubble_Tea-Taguig_City_Metro_Manila_Luzon.html
173,"Corner 32nd Street and Rizal Drive Fort Bonifacio Global City, Taguig City, Luzon Philippines",+63 2 856 2467,,Starbucks,https://www.tripadvisor.com.my//Restaurant_Review-g1758900-d2164980-Reviews-Starbucks-Taguig_City_Metro_Manila_Luzon.html
174,"Trino Mall,North Avenue, Quezon City, Luzon Philippines",,,Cafe Breton,https://www.tripadvisor.com.my//Restaurant_Review-g298574-d4067115-Reviews-Cafe_Breton-Quezon_City_Metro_Manila_Luzon.html
175,"26 Missouri Street Greenhills, San Juan, Luzon Philippines",,,Stabucks,https://www.tripadvisor.com.my//Restaurant_Review-g1806168-d2162125-Reviews-Stabucks-San_Juan_Metro_Manila_Luzon.html
176,"B3 Unit 748 A.Bonifacio St Bonifacio Global City, Fort Bonifacio, Taguig City, Luzon 1630 Philippines",+63 2 949 2251,hello@sunniescafe.com,Sunnies Cafe,https://www.tripadvisor.com.my//Restaurant_Review-g1758900-d10686454-Reviews-Sunnies_Cafe-Taguig_City_Metro_Manila_Luzon.html
177,"The Podium 18 ADB Avenue, Mandaluyong, Luzon Philippines",,,Starbucks,https://www.tripadvisor.com.my//Restaurant_Review-g298451-d1754169-Reviews-Starbucks-Mandaluyong_Metro_Manila_Luzon.html
178,"G/F Centris Station EDSA cor. Quezon Ave, Quezon City, Luzon 1800 Philippines",+63 2 987 1111,reservation@moviestarscafe.com,Movie Stars Cafe,https://www.tripadvisor.com.my//Restaurant_Review-g298574-d15075695-Reviews-Movie_Stars_Cafe-Quezon_City_Metro_Manila_Luzon.html
179,"SM Megamall Edsa, Mandaluyong, Luzon Philippines",(632) 531-8062,,St. Marc's Cafe,https://www.tripadvisor.com.my//Restaurant_Review-g298451-d8414129-Reviews-St_Marc_s_Cafe-Mandaluyong_Metro_Manila_Luzon.html
180,"Edsa Corner North Avenue, Quezon City, Luzon 1103 Philippines",+63 9013730,cbtltrinoma@coffeebean.com.ph,The Coffee Bean & Tea Leaf,https://www.tripadvisor.com.my//Restaurant_Review-g298574-d4067113-Reviews-The_Coffee_Bean_Tea_Leaf-Quezon_City_Metro_Manila_Luzon.html
181,"Third Floor, The Block, SM City North EDSA Corner EDSA and North Avenues, Quezon City, Luzon Philippines",,,Figaro Coffee Company,https://www.tripadvisor.com.my//Restaurant_Review-g298574-d1717803-Reviews-Figaro_Coffee_Company-Quezon_City_Metro_Manila_Luzon.html
182,"Aseana Boulevard corner Macapagal Avenue Upper Ground Floor, The Shops at the Boulevard, City of Dreams Manila, Paranaque, Luzon 1701 Philippines",+63 2 691 7643,CafeSociety@cod-manila.com,Cafe Society,https://www.tripadvisor.com.my//Restaurant_Review-g312693-d9452773-Reviews-Cafe_Society-Paranaque_Metro_Manila_Luzon.html
183,"KPMG Center, Ayala Avenue, Makati, Luzon Philippines",,teafarmphils@gmail.com,Tea Farm Philippines,https://www.tripadvisor.com.my//Restaurant_Review-g298450-d4166844-Reviews-Tea_Farm_Philippines-Makati_Metro_Manila_Luzon.html
184,"Mother Ignacia Avenue, Quezon City, Luzon 1100 Philippines",+63 2 374 3783,,Vanilla Cupcake Bakery,https://www.tripadvisor.com.my//Restaurant_Review-g298574-d8425133-Reviews-Vanilla_Cupcake_Bakery-Quezon_City_Metro_Manila_Luzon.html
185,"419 A&B Mega Atrium SM Mega Mall, EDSA, Mandaluyong, Luzon Philippines",+63 2 634 0612,,Dulcinea,https://www.tripadvisor.com.my//Restaurant_Review-g298451-d1592693-Reviews-Dulcinea-Mandaluyong_Metro_Manila_Luzon.html
186,"548 Shaw Boulevard Facilities Centre Building, Mandaluyong, Luzon 1550 Philippines",+63 2 570 2905,info@cantinasicilianita.com,Cantina Sicilianita,https://www.tripadvisor.com.my//Restaurant_Review-g298451-d4294530-Reviews-Cantina_Sicilianita-Mandaluyong_Metro_Manila_Luzon.html
187,"2/F Natividad Building 2308 Chino Roces Avenue, Makati, Luzon 1232 Philippines",+63 2 801 6598,cs@iagc.ph,Boulangerie22 - Natividad,https://www.tripadvisor.com.my//Restaurant_Review-g298450-d10434934-Reviews-Boulangerie22_Natividad-Makati_Metro_Manila_Luzon.html
188,"67 Scout Rallos Street, Quezon City, Luzon 1103 Philippines",+63 2 880 2037,,High Grounds Cafe,https://www.tripadvisor.com.my//Restaurant_Review-g298574-d12841965-Reviews-High_Grounds_Cafe-Quezon_City_Metro_Manila_Luzon.html
189,"El Pueblo Ortigas Center, Pasig, Luzon Philippines",+63 917 866 0442,,Cafe 1771,https://www.tripadvisor.com.my//Restaurant_Review-g298453-d1757932-Reviews-Cafe_1771-Pasig_Metro_Manila_Luzon.html
190,"Eton Centris Walk, Cluster 2 EDSA corner Quezon Avenue, Quezon City, Luzon Philippines",,,Starbucks,https://www.tripadvisor.com.my//Restaurant_Review-g298574-d15757184-Reviews-Starbucks-Quezon_City_Metro_Manila_Luzon.html
191,"7th Avenue Corner Federacion Drive, The Forum, Taguig City, Luzon 1201 Philippines",,seolhwa_ph@naver.com,Cafe Seolhwa,https://www.tripadvisor.com.my//Restaurant_Review-g1758900-d8041646-Reviews-Cafe_Seolhwa-Taguig_City_Metro_Manila_Luzon.html
192,"Garden, SM City North EDSA Corner EDSA and North Avenues, Quezon City, Luzon Philippines",,,Figaro Coffee Company,https://www.tripadvisor.com.my//Restaurant_Review-g298574-d1717802-Reviews-Figaro_Coffee_Company-Quezon_City_Metro_Manila_Luzon.html
193,"Tomas Morato corner Scout Fernandez, Quezon City, Luzon Philippines",,,Baang Coffee,https://www.tripadvisor.com.my//Restaurant_Review-g298574-d3835323-Reviews-Baang_Coffee-Quezon_City_Metro_Manila_Luzon.html
194,"Ground Floor, St Lukes Hospital E.Rodriguez Street Boulevard, Quezon City, Luzon Philippines",,,Figaro Coffee Company,https://www.tripadvisor.com.my//Restaurant_Review-g298574-d1717804-Reviews-Figaro_Coffee_Company-Quezon_City_Metro_Manila_Luzon.html
195,"Ortigas Ave Ground Floor, Promenade, Greenhills Shopping Centre,, San Juan, Luzon 1502 Philippines",+63 917 636 1474,refinerymanila@gmail.com,Refinery,https://www.tripadvisor.com.my//Restaurant_Review-g1806168-d13005398-Reviews-Refinery-San_Juan_Metro_Manila_Luzon.html
196,"424 Ortigas Avenue North Greenhills San Juan del Monte, San Juan, Luzon 1503 Philippines",+(63)477 4079,mathea.deleon@gmail.com,Lunchbox,https://www.tripadvisor.com.my//Restaurant_Review-g1806168-d6661854-Reviews-Lunchbox-San_Juan_Metro_Manila_Luzon.html
197,"Ortigas Ave SM Megamall, Mandaluyong, Luzon Philippines",+63 2 718 1862,,Sunnies Cafe,https://www.tripadvisor.com.my//Restaurant_Review-g298451-d11778726-Reviews-Sunnies_Cafe-Mandaluyong_Metro_Manila_Luzon.html
198,"5th Avenue Shop C2 Of The Net Park, Taguig City, Luzon 1630 Philippines",+63 917 511 0119,,Passion By Gerard Dubois,https://www.tripadvisor.com.my//Restaurant_Review-g1758900-d10475746-Reviews-Passion_By_Gerard_Dubois-Taguig_City_Metro_Manila_Luzon.html
199,"Ground Floor, Greenhills Shopping Centre, San Juan, Luzon 1503 Philippines",+63 2 570 9773,,Mister Donut,https://www.tripadvisor.com.my//Restaurant_Review-g1806168-d16668877-Reviews-Mister_Donut-San_Juan_Metro_Manila_Luzon.html
200,"Epifanio Delos Santos Central Avenue 4th Floor Mega Fashion Hall, SM Megamall, Mandaluyong, Luzon 1554 Philippines",+63 2 855 5115,,The Lost Bread,https://www.tripadvisor.com.my//Restaurant_Review-g298451-d13143764-Reviews-The_Lost_Bread-Mandaluyong_Metro_Manila_Luzon.html
201,"Ruby Road, Pasig, Luzon Philippines",,,Toby's Estate,https://www.tripadvisor.com.my//Restaurant_Review-g298453-d7778249-Reviews-Toby_s_Estate-Pasig_Metro_Manila_Luzon.html
202,"Fourth Floor, SM Mega Fashion Hall, SM Megamall, Mandaluyong, Luzon Philippines",,experience@satchmi.com,Satchmi,https://www.tripadvisor.com.my//Restaurant_Review-g298451-d10686641-Reviews-Satchmi-Mandaluyong_Metro_Manila_Luzon.html
203,"Sky Garden, SM City North EDSA Corner EDSA and North Avenue, Quezon City, Luzon Philippines",+63 2 664 0538,,Blushing Cupcakes,https://www.tripadvisor.com.my//Restaurant_Review-g298574-d1830449-Reviews-Blushing_Cupcakes-Quezon_City_Metro_Manila_Luzon.html
204,"Pioneer Street, corner Brixton Street Pioneer Centre, Pasig, Luzon 1605 Philippines",+63 2 986 0942,,Kissako Uji Matcha Cafe,https://www.tripadvisor.com.my//Restaurant_Review-g298453-d7992517-Reviews-Kissako_Uji_Matcha_Cafe-Pasig_Metro_Manila_Luzon.html
205,"42 Examiner Street West Triangle, Quezon City, Luzon 1104 Philippines",+63 927 128 9366,cafe_dominique@yahoo.com,Cafe Dominque,https://www.tripadvisor.com.my//Restaurant_Review-g298574-d15351724-Reviews-Cafe_Dominque-Quezon_City_Metro_Manila_Luzon.html
206,"3/F Bonifacio Stopover, 31st Street corner Rizal Drive, Taguig City, Luzon 1634 Philippines",+63 916 669 6812,hobingphilippines@gmail.com,Hobing Korean Dessert Cafe,https://www.tripadvisor.com.my//Restaurant_Review-g1758900-d10730297-Reviews-Hobing_Korean_Dessert_Cafe-Taguig_City_Metro_Manila_Luzon.html
207,"Ground Floor, Connecticut Carpark Arcade Greenhills Shopping Center, San Juan, Luzon Philippines",,,Serenitea,https://www.tripadvisor.com.my//Restaurant_Review-g1806168-d17600957-Reviews-Serenitea-San_Juan_Metro_Manila_Luzon.html
208,"Level 2, The Veranda, Robinson's Galleria Corner EDSA and Ortigas Avenue, Quezon City, Luzon Philippines",+63 2 477 7290,,Starbucks,https://www.tripadvisor.com.my//Restaurant_Review-g298574-d2010447-Reviews-Starbucks-Quezon_City_Metro_Manila_Luzon.html
