,Address,Contact,Email,Name,TA_Link
209,"Kav 45-46 Jl. Jenderal Sudirman Sampoerna Strategic Square Building Tower A Ground Floor, Jakarta Indonesia",,,Starbucks,https://www.tripadvisor.com.my//Restaurant_Review-g294229-d7053600-Reviews-Starbucks-Jakarta_Java.html
210,"Jln. Kuningan Barat Epicentrum Walk, Jakarta 12710 Indonesia",,,XXI Epicentrum Cafe,https://www.tripadvisor.com.my//Restaurant_Review-g294229-d7024350-Reviews-XXI_Epicentrum_Cafe-Jakarta_Java.html
211,"Jl. Kemang 1 no. 10A-10B, Jakarta Indonesia",+62 21 22707276,Harlequinbistrokemang@gmail.com,Harlequin Bistro,https://www.tripadvisor.com.my//Restaurant_Review-g294229-d10803575-Reviews-Harlequin_Bistro-Jakarta_Java.html
212,"Jl. Hayam Wuruk No. 96 a, Hayam Wuruk, Jakarta Indonesia",+62 21 6282172,,Tamani Kafe Grill,https://www.tripadvisor.com.my//Restaurant_Review-g294229-d6476198-Reviews-Tamani_Kafe_Grill-Jakarta_Java.html
213,"Jl. Ciragil II no. 26, Jakarta 12130 Indonesia",+62 290 54291,contact@coffeebeerian.com,Coffeebeerian,https://www.tripadvisor.com.my//Restaurant_Review-g294229-d6738071-Reviews-Coffeebeerian-Jakarta_Java.html
214,"Jl. Casablanca Kav. 88 Mal Kota Kasablanka, Jakarta 12870 Indonesia",+62 21 29488490,moshimoshi@roppan.com,Roppan,https://www.tripadvisor.com.my//Restaurant_Review-g294229-d10841530-Reviews-Roppan-Jakarta_Java.html
215,"Kav. 28-30 Jl. MH.Thamrin Plaza Indonesia LB No.57, Jakarta 10350 Indonesia",+62 21 29924257,info_pi@beaujkt.com,BEAU Talita Setyadi,https://www.tripadvisor.com.my//Restaurant_Review-g294229-d8677307-Reviews-BEAU_Talita_Setyadi-Jakarta_Java.html
216,"Jl. Melawai Raya 189B Kamome Supermarket, Ground Floor, Jakarta 12160 Indonesia",+62 21 7202225,,Starbucks - Melawai,https://www.tripadvisor.com.my//Restaurant_Review-g294229-d6173406-Reviews-Starbucks_Melawai-Jakarta_Java.html
217,"Gading Blok M Jln. Kelapa Gading Permai Raya Mall Kelapa Gading 3, 5th Floor, Blok G - 59B, Jakarta 14240 Indonesia",+62 21 45878360,,Calais,https://www.tripadvisor.com.my//Restaurant_Review-g294229-d6475784-Reviews-Calais-Jakarta_Java.html
218,"Jln. Asia Afrika 8 Plaza Senayan Floor 1F Unit 188C-189C, Jakarta 10270 Indonesia",+62 21 5725303,,Coffee Bean & Tea Leaf,https://www.tripadvisor.com.my//Restaurant_Review-g294229-d6173116-Reviews-Coffee_Bean_Tea_Leaf-Jakarta_Java.html
219,"Jl. MH. Thamrin No.1 Grand Indonesia, West Mall, Level 3A unit ED 1-01A, Jakarta 10310 Indonesia",+62 21 23580936,,Pancious,https://www.tripadvisor.com.my//Restaurant_Review-g294229-d14928821-Reviews-Pancious-Jakarta_Java.html
220,"Jl. Pantai Indah Kapuk Pik Avenue, GF North Lobby, Jakarta 14470 Indonesia",+62 21 22512355,,Sensory Lab PIK Avenue,https://www.tripadvisor.com.my//Restaurant_Review-g294229-d15051139-Reviews-Sensory_Lab_PIK_Avenue-Jakarta_Java.html
221,"Jln. Veteran Gambir, Jakarta 12000 Indonesia",,,Bear and Co,https://www.tripadvisor.com.my//Restaurant_Review-g294229-d7175626-Reviews-Bear_and_Co-Jakarta_Java.html
222,"Jln. Salemba Raya 4 Universitas Indonesi, Jakarta 10430 Indonesia",+62 21 94105287,,Excelso Cafe,https://www.tripadvisor.com.my//Restaurant_Review-g294229-d6488290-Reviews-Excelso_Cafe-Jakarta_Java.html
223,"Jl. Sultan Iskandarsyah II, No.I Pasaraya Blok M, RT.3/RW.1, Melawai, Jakarta 12160 Indonesia",+62 21 29306936,,Djournal Coffee,https://www.tripadvisor.com.my//Restaurant_Review-g294229-d13779004-Reviews-Djournal_Coffee-Jakarta_Java.html
224,"Jln. Haji R. Rasuna Said Setiabudi One Building, Jakarta 12920 Indonesia",+62 21 52901036,,Starbucks - Plaza Setiabudi 1,https://www.tripadvisor.com.my//Restaurant_Review-g294229-d6662708-Reviews-Starbucks_Plaza_Setiabudi_1-Jakarta_Java.html
225,"Jl. Kali Besar Barat No. 50, Jakarta 11230 Indonesia",+62 22 693209,compagnie.id@icloud.com,Compagnie Koffie,https://www.tripadvisor.com.my//Restaurant_Review-g294229-d13147569-Reviews-Compagnie_Koffie-Jakarta_Java.html
226,"Jln. M.H. Thamrin No. 9 DJakarta Theater, Lantai Koridor A 3, Jakarta 10230 Indonesia",+62 21 3160316,,Oh la la Cafe - Sarinah,https://www.tripadvisor.com.my//Restaurant_Review-g294229-d6173299-Reviews-Oh_la_la_Cafe_Sarinah-Jakarta_Java.html
227,"Jl. Boulevard Raya Blok DF No. 12 - 12 a Jln. Kelapa Gading, Jakarta 12420 Indonesia",+62 21 4533937,,Home Made Bakery,https://www.tripadvisor.com.my//Restaurant_Review-g294229-d6475875-Reviews-Home_Made_Bakery-Jakarta_Java.html
228,"Jl. MH Thamrin Kav 28 - 30 Menteng, Gondangdia, Central Jakarta Ex Plaza 2nd floor, Jakarta Indonesia",+62 21 3149464,,J.Co Donuts & Coffee - Ex Plaza,https://www.tripadvisor.com.my//Restaurant_Review-g294229-d5553007-Reviews-J_Co_Donuts_Coffee_Ex_Plaza-Jakarta_Java.html
229,"Ruko Green Garden, Blok Y3 No. 11, Jakarta 11520 Indonesia",+62 813-1710-1442,,Kopi Janji Jiwa - Green Garden,https://www.tripadvisor.com.my//Restaurant_Review-g294229-d17484059-Reviews-Kopi_Janji_Jiwa_Green_Garden-Jakarta_Java.html
230,"Jalan KH. Mas Mansyur Ground Floor, Jakarta 10220 Indonesia",,info@gelatosecrets.com,Gelato Secrets,https://www.tripadvisor.com.my//Restaurant_Review-g294229-d13428695-Reviews-Gelato_Secrets-Jakarta_Java.html
231,"Jl Kemang Timur Raya No 998 Como Park, Jakarta 12730 Indonesia",+62 812-9410-8099,lokaldeli@gmail.com,Lokal Deli,https://www.tripadvisor.com.my//Restaurant_Review-g294229-d12362894-Reviews-Lokal_Deli-Jakarta_Java.html
232,"Jl. Panglima Polim V no 21, Jakarta 12160 Indonesia",,,Mayhaps,https://www.tripadvisor.com.my//Restaurant_Review-g294229-d13216628-Reviews-Mayhaps-Jakarta_Java.html
233,"Jl. Taman Palem Lestari No. 6, Jakarta 11830 Indonesia",+62 21 54374777,feedback@starbucks.co.id,Starbucks,https://www.tripadvisor.com.my//Restaurant_Review-g294229-d8858554-Reviews-Starbucks-Jakarta_Java.html
234,"Jl. Cikajang no. 48, Jakarta Indonesia",+62 21 7263038,contact@sophieauthentique.com,Sophie Authentique,https://www.tripadvisor.com.my//Restaurant_Review-g294229-d10769876-Reviews-Sophie_Authentique-Jakarta_Java.html
235,"Blok M Jln. Iskandarsyah No. 2 Pasaraya Grande, Lt. 2, Jakarta 12160 Indonesia",+62 21 72601070,,Kafe Batik,https://www.tripadvisor.com.my//Restaurant_Review-g294229-d7043212-Reviews-Kafe_Batik-Jakarta_Java.html
236,"Ruko Crown Golf Blok B No. 12, Jakarta Indonesia",+62 21 22510477,,Mooni Artisan Gelato,https://www.tripadvisor.com.my//Restaurant_Review-g294229-d13422386-Reviews-Mooni_Artisan_Gelato-Jakarta_Java.html
237,"Jl. M.H. Thamrin Kav. 28 __30, Thamrin Plaza Indonesia Extension, Unit Urban Kitchen, 5th FL, Jakarta Indonesia",+62 21 51124570,,Anomali Coffee,https://www.tripadvisor.com.my//Restaurant_Review-g294229-d6475682-Reviews-Anomali_Coffee-Jakarta_Java.html
238,"Jln. Pahlawan Teras Kota, GF, 20A, Jakarta 11540 Indonesia",,,Backyard,https://www.tripadvisor.com.my//Restaurant_Review-g294229-d6489551-Reviews-Backyard-Jakarta_Java.html
239,"Jl. Boulevard Selatan Raya Blok 14 No. 1 Kelapa Gading, Jakarta 14240 Indonesia",+62 812-6609-8888,,Pappa Jack Kopitiam,https://www.tripadvisor.com.my//Restaurant_Review-g294229-d12079143-Reviews-Pappa_Jack_Kopitiam-Jakarta_Java.html
240,"Jln. Warung Jati no. 39 Pejaten Village 1st Floor, Jakarta 12740 Indonesia",+62 21 7819154,,Java Bean Coffee & Resto,https://www.tripadvisor.com.my//Restaurant_Review-g294229-d7043248-Reviews-Java_Bean_Coffee_Resto-Jakarta_Java.html
241,"Jl. KH. Noer Ali Metropolitan Mall Basement Floor, Jakarta 17148 Indonesia",88861837,,J.Co Donuts & Coffee - Metropolitan Mall,https://www.tripadvisor.com.my//Restaurant_Review-g294229-d5553022-Reviews-J_Co_Donuts_Coffee_Metropolitan_Mall-Jakarta_Java.html
242,"Jl. Banjarsari I no. 8A, RT.1/RW.8, Jakarta 12430 Indonesia",+62 21 27878901,,Gerilya Coffee & Roastery,https://www.tripadvisor.com.my//Restaurant_Review-g294229-d12881265-Reviews-Gerilya_Coffee_Roastery-Jakarta_Java.html
243,"Jln. KH Wahid Hasyim No. 127, Jakarta 10240 Indonesia",,,127 Cafe,https://www.tripadvisor.com.my//Restaurant_Review-g294229-d6487536-Reviews-127_Cafe-Jakarta_Java.html
244,"Jln. Bintaro Utama III Plaza Bintaro, Jakarta 12330 Indonesia",,,Starbucks,https://www.tripadvisor.com.my//Restaurant_Review-g294229-d6488207-Reviews-Starbucks-Jakarta_Java.html
245,"Jln. Kota Bambu, Jakarta 11420 Indonesia",+62 21 5609090,,Bamboo Inn Cafe,https://www.tripadvisor.com.my//Restaurant_Review-g294229-d6488140-Reviews-Bamboo_Inn_Cafe-Jakarta_Java.html
246,"Jl. Jenderal Sudirman Kav. 52-53 Pacific Place, Jakarta Indonesia",+62 21 57973081,,Tanamera Coffee,https://www.tripadvisor.com.my//Restaurant_Review-g294229-d12614209-Reviews-Tanamera_Coffee-Jakarta_Java.html
247,"Jl. Ampera Raya No. 9 Cilandak Timur, Jakarta 12560 Indonesia",+62 21 78831600,,Cerita Rasa,https://www.tripadvisor.com.my//Restaurant_Review-g294229-d17382826-Reviews-Cerita_Rasa-Jakarta_Java.html
248,"Kav. 18, Kuningan Jl. Prof. Dr. Satrio Kuningan City, LG, Unit 95, Jakarta Indonesia",+62 21 30480518,,Calais,https://www.tripadvisor.com.my//Restaurant_Review-g294229-d6475778-Reviews-Calais-Jakarta_Java.html
249,"Jl. Pluit Permai No 29 across Pluit Village Mall, Jakarta 14450 Indonesia",+62 21 6696009,hariocafe.jkt@gmail.com,Hario Cafe,https://www.tripadvisor.com.my//Restaurant_Review-g294229-d14155678-Reviews-Hario_Cafe-Jakarta_Java.html
250,"Jln. M.H. Thamrin 28 - 30 Plaza Indonesia, 1st Floor Unit F103, Jakarta 10350 Indonesia",+62 21 39838778,,The Coffee Bean & Tea Leaf,https://www.tripadvisor.com.my//Restaurant_Review-g294229-d7024287-Reviews-The_Coffee_Bean_Tea_Leaf-Jakarta_Java.html
251,"Jln. Jendral Sudirman FX Life Style, Ground Floor, Jakarta 10270 Indonesia",+62 21 25554037,customer-care@coffeebean.co.id,The Coffee Bean and Tea Leaf - FX Sudirman,https://www.tripadvisor.com.my//Restaurant_Review-g294229-d10469481-Reviews-The_Coffee_Bean_and_Tea_Leaf_FX_Sudirman-Jakarta_Java.html
252,"Jl. Meruya Selatan no. 19, Jakarta 11640 Indonesia",+62 21 22542642,whatisupcafe@gmail.com,What's Up Cafe,https://www.tripadvisor.com.my//Restaurant_Review-g294229-d12094616-Reviews-What_s_Up_Cafe-Jakarta_Java.html
253,"Jl. Asia Afrika no. 8 Plaza Senayan, 1F Unit 102C, Jakarta 10270 Indonesia",+62 21 5730910,,Coffee Club,https://www.tripadvisor.com.my//Restaurant_Review-g294229-d798453-Reviews-Coffee_Club-Jakarta_Java.html
254,"Kav. 28-30 Jl. M.H. Thamrin Plaza Indonesia Shopping Centre 4th Fl, Jakarta Indonesia",+62 21 31990183,,The Coffee Bean & Tea Leaf - Plaza Indonesia,https://www.tripadvisor.com.my//Restaurant_Review-g294229-d6173435-Reviews-The_Coffee_Bean_Tea_Leaf_Plaza_Indonesia-Jakarta_Java.html
255,"Jl. Raden Saleh no 47 across Wisma TUGU-RE, Jakarta Indonesia",,,Upnormal Coffee Roasters Raden Saleh,https://www.tripadvisor.com.my//Restaurant_Review-g294229-d14168058-Reviews-Upnormal_Coffee_Roasters_Raden_Saleh-Jakarta_Java.html
256,"Jl. Asia Afrika Lot. 19 Senayan City Mall, Lower Ground floor, Jakarta 12190 Indonesia",+62 21 22552867,aromagelatoid@gmail.com,aROMA Gelato Experience,https://www.tripadvisor.com.my//Restaurant_Review-g294229-d12056449-Reviews-AROMA_Gelato_Experience-Jakarta_Java.html
257,"Jln. Kuningan Barat Epicentrum Walk, GF, Jakarta 12710 Indonesia",+62 21 23581040,,Kopi Luwak,https://www.tripadvisor.com.my//Restaurant_Review-g294229-d7709326-Reviews-Kopi_Luwak-Jakarta_Java.html
258,"Jl. M.H. Thamrin Kav. 28-30 Plaza Indonesia Level Basement F#43, Jakarta 10350 Indonesia",+62 21 29924512,dill@cultureroyale.com,DILL Gourmet Cafe,https://www.tripadvisor.com.my//Restaurant_Review-g294229-d4409095-Reviews-DILL_Gourmet_Cafe-Jakarta_Java.html
259,,,,,https://www.tripadvisor.com.my//Restaurant_Review-g294229-d6489846-Reviews-Excelso_Cafe-Jakarta_Java.html
260,"Jln. Metro Pondok Indah Pondok Indah Mall, Steet Gallery 2nd Level, Jakarta 12310 Indonesia",,,Blacklisted,https://www.tripadvisor.com.my//Restaurant_Review-g294229-d8139764-Reviews-Blacklisted-Jakarta_Java.html
261,"Jl. M.H. Thamrin No.1 Grand Indonesia Shopping Town Sky Bridge Lt. 3A, Jakarta 10230 Indonesia",+62 815-1676-637,info@kibocheese.com,Kibo Cheese,https://www.tripadvisor.com.my//Restaurant_Review-g294229-d14067959-Reviews-Kibo_Cheese-Jakarta_Java.html
262,"Jl. Pulo Jawa Blok C6 No.20 Pulo Gebang Permai, Cakung, Jakarta 13950 Indonesia",+62 877-4614-7302,cafe@dinskopi.com,Dins Kopi,https://www.tripadvisor.com.my//Restaurant_Review-g294229-d15009446-Reviews-Dins_Kopi-Jakarta_Java.html
263,"Jl. Tebet Barat VIII No.1, Jakarta 12810 Indonesia",+62 813-8782-3582,,Ninety Degrees Coffee,https://www.tripadvisor.com.my//Restaurant_Review-g294229-d15238114-Reviews-Ninety_Degrees_Coffee-Jakarta_Java.html
264,"Mangga Dua Mall, Ground Floor, Counter Blok E No. 9 Near ATM BCA, Jakarta 10730 Indonesia",+62 812-9090-1051,info@brewnseeds.com,Brew & Seeds,https://www.tripadvisor.com.my//Restaurant_Review-g294229-d15113203-Reviews-Brew_Seeds-Jakarta_Java.html
265,"Jln. Boulevard Barat Raya Wisma Benhil, Jakarta 14240 Indonesia",,feedback@starbucks.co.id,Starbucks Mall of Indonesia,https://www.tripadvisor.com.my//Restaurant_Review-g294229-d10318690-Reviews-Starbucks_Mall_of_Indonesia-Jakarta_Java.html
266,"Jl. Lingkar Mega Kuningan Kantor Taman E33, Jakarta Indonesia",+62 21 5764256,info@delico.co.id,DeliCo,https://www.tripadvisor.com.my//Restaurant_Review-g294229-d10677785-Reviews-DeliCo-Jakarta_Java.html
267,"Jln. M.H. Thamrin No. 1 Grand Indonesia, 3rd Floor Food Louver, Jakarta 10110 Indonesia",+62 21 23580959,,Tamani Express,https://www.tripadvisor.com.my//Restaurant_Review-g294229-d7024229-Reviews-Tamani_Express-Jakarta_Java.html
268,"Jl. Boulevard Barat Raya Komplek Ruko Mall Of Indonesia Italian Walk I/6A, Jakarta Indonesia",+62 878-8880-1678,,Kahvenin,https://www.tripadvisor.com.my//Restaurant_Review-g294229-d12909693-Reviews-Kahvenin-Jakarta_Java.html
269,"Jl. Gunawarman no. 71, Jakarta 12180 Indonesia",+62 878-7699-6817,,Coffee Institute,https://www.tripadvisor.com.my//Restaurant_Review-g294229-d6173111-Reviews-Coffee_Institute-Jakarta_Java.html
270,"Jln. Pantai Indah 1 Rukan Elang Laut blok M1 no. 33-33A, Jakarta 14420 Indonesia",+62 812-8925-6431,pvblicbistro@gmail.com,Pvblic Bistro & Bar,https://www.tripadvisor.com.my//Restaurant_Review-g294229-d10324191-Reviews-Pvblic_Bistro_Bar-Jakarta_Java.html
271,"Kav. 94 Jakarta  Jln. Jendral Gatot Subroto 72 Telkom Smesco Sme Center, Jakarta 12780 Indonesia",+62 21 27535400,,Coffee Toffee Smesco,https://www.tripadvisor.com.my//Restaurant_Review-g294229-d6173119-Reviews-Coffee_Toffee_Smesco-Jakarta_Java.html
272,"Kav. 28, Slipi Jl. Letjen. S. Parman Central Park, Jakarta Indonesia",+62 21 56985042,,The Coffee Bean & Tea Leaf,https://www.tripadvisor.com.my//Restaurant_Review-g294229-d7024286-Reviews-The_Coffee_Bean_Tea_Leaf-Jakarta_Java.html
273,"Senayan Blok C Jln. Gelora, Jakarta 12320 Indonesia",+62 21 33880079,,Rumah Makan Khas Batak - Dainang,https://www.tripadvisor.com.my//Restaurant_Review-g294229-d6476123-Reviews-Rumah_Makan_Khas_Batak_Dainang-Jakarta_Java.html
274,"Jln. Senayan Senayan City, Ground Floor, Jakarta 12180 Indonesia",+62 21 72781063,,Starbucks,https://www.tripadvisor.com.my//Restaurant_Review-g294229-d6476170-Reviews-Starbucks-Jakarta_Java.html
275,"Jln. TB. Simatupang Alamanda Tower, Lower Ground, Jakarta 12430 Indonesia",+62 21 29660114,feedback@starbucks.co.id,Starbucks,https://www.tripadvisor.com.my//Restaurant_Review-g294229-d10130058-Reviews-Starbucks-Jakarta_Java.html
276,"Jln. Senayan Senayan City 5th Floor Food Court, Jakarta 12180 Indonesia",,,Quickly,https://www.tripadvisor.com.my//Restaurant_Review-g294229-d6489359-Reviews-Quickly-Jakarta_Java.html
277,"Jl.Raya Asia Afrika Lot 19, Senayan Senayan City, Lower Ground Unit 20, Jakarta 10150 Indonesia",+62 21 72781187,,De'Excelso-Senayan City,https://www.tripadvisor.com.my//Restaurant_Review-g294229-d5552919-Reviews-De_Excelso_Senayan_City-Jakarta_Java.html
278,"Jl. Sungai Sambas VI No. 3A, Jakarta 12160 Indonesia",+62 821-1062-7972,,Sagaleh,https://www.tripadvisor.com.my//Restaurant_Review-g294229-d13216559-Reviews-Sagaleh-Jakarta_Java.html
279,"Jln. Casablanca, Jakarta 12870 Indonesia",+62 21 29465141,,Starbucks Coffee,https://www.tripadvisor.com.my//Restaurant_Review-g294229-d7736122-Reviews-Starbucks_Coffee-Jakarta_Java.html
280,"Jln. Puri Mall Puri Indah, Ground Floor, Unit 71, Jakarta 13230 Indonesia",+62 21 5823332,,Blacklisted Coffee,https://www.tripadvisor.com.my//Restaurant_Review-g294229-d6475752-Reviews-Blacklisted_Coffee-Jakarta_Java.html
281,"Jln. M.H. Thamrin No. 1 Grand Indonesia Shopping Town, 8th Floor, Jakarta 10110 Indonesia",+62 21 23580200,,Blitzmegaplex Cafe,https://www.tripadvisor.com.my//Restaurant_Review-g294229-d6748184-Reviews-Blitzmegaplex_Cafe-Jakarta_Java.html
282,"Jl. Gunung Sahari Raya no. 13A Gunung Sahari, Jakarta Indonesia",+62 21 6452227,,Rumah Makan Karya Minang,https://www.tripadvisor.com.my//Restaurant_Review-g294229-d6476109-Reviews-Rumah_Makan_Karya_Minang-Jakarta_Java.html
283,"14 Radio Dalam, Jakarta Indonesia",+62 21 7253802,,Street Food Festival,https://www.tripadvisor.com.my//Restaurant_Review-g294229-d8106511-Reviews-Street_Food_Festival-Jakarta_Java.html
284,"Jl. Kemang Raya no. 17 Plaza Adorama, 2nd Floor, Jakarta Indonesia",+62 21 7181010,,Brownbag,https://www.tripadvisor.com.my//Restaurant_Review-g294229-d10169294-Reviews-Brownbag-Jakarta_Java.html
285,"Jl. Letjen S. Parman No. 28 Central Park Mall, Lower Ground Unit L-119 & L-120, Jakarta 11470 Indonesia",+62 821-2383-3110,,Chateraise - Central Park,https://www.tripadvisor.com.my//Restaurant_Review-g294229-d17515263-Reviews-Chateraise_Central_Park-Jakarta_Java.html
286,"Jln. Kebayoran Lama 3, Jakarta 12230 Indonesia",+62 21 53666782,westportjkt@gmail.com,Westport Coffee House,https://www.tripadvisor.com.my//Restaurant_Review-g294229-d7679440-Reviews-Westport_Coffee_House-Jakarta_Java.html
287,"Jl. Tanjung Karang no. 5, Jakarta 10230 Indonesia",+62 21 29627821,metrocoffee16@gmail.com,METRO Coffee Bar,https://www.tripadvisor.com.my//Restaurant_Review-g294229-d12020007-Reviews-METRO_Coffee_Bar-Jakarta_Java.html
288,"Jln. Kebon Jeruk VIII Siloam Hospital Main Lobby, Jakarta 11160 Indonesia",,,Starbucks,https://www.tripadvisor.com.my//Restaurant_Review-g294229-d7053587-Reviews-Starbucks-Jakarta_Java.html
289,"Jln. Jendral Gatot Subroto No. 42 Wisma Mulia, Lt. UG Unit 01, Jakarta 12950 Indonesia",+62 21 52971218,,The Coffee Bean & Tea Leaf,https://www.tripadvisor.com.my//Restaurant_Review-g294229-d7024285-Reviews-The_Coffee_Bean_Tea_Leaf-Jakarta_Java.html
290,"Jl. Pluit Selatan Raya Blok S - 6 Kawasan CBD, Pluit Emporium Pluit Mall, Ground Floor, Shop Unit G-07, Jakarta Indonesia",+62 21 66676833,,OldTown White Coffee,https://www.tripadvisor.com.my//Restaurant_Review-g294229-d6854156-Reviews-OldTown_White_Coffee-Jakarta_Java.html
291,"Jl. Tebet Utara Dalam No. 2, Tebet, Jakarta Indonesia",+62 21 83792042,,Dejons Burger,https://www.tripadvisor.com.my//Restaurant_Review-g294229-d6489549-Reviews-Dejons_Burger-Jakarta_Java.html
292,"Jl. Lamandau IV/18, Jakarta Indonesia",+62 896-3366-6113,,Skut Kopi,https://www.tripadvisor.com.my//Restaurant_Review-g294229-d12806124-Reviews-Skut_Kopi-Jakarta_Java.html
293,"Jl. Taman Setia Budi II No.7, Jakarta 12910 Indonesia",+62 858-3789-5000,,Fakultas Kopi,https://www.tripadvisor.com.my//Restaurant_Review-g294229-d11778793-Reviews-Fakultas_Kopi-Jakarta_Java.html
294,"Kav. 28, Slipi Jl. Letjen. S. Parman Central Park, 2nd Floor Sogo, Jakarta Indonesia",,,Warung Kopi,https://www.tripadvisor.com.my//Restaurant_Review-g294229-d6489619-Reviews-Warung_Kopi-Jakarta_Java.html
295,"Jl. Pluit Selatan Raya Blok S - 6 Kawasan Cbd, Pluit Emporium Pluit Mall, GF, Jakarta Indonesia",,,Starbucks,https://www.tripadvisor.com.my//Restaurant_Review-g294229-d6489980-Reviews-Starbucks-Jakarta_Java.html
296,"Jl. Kemang Raya No. 3A, Kemang Kemang Square Ground Floor, 1st Floor, Jakarta Indonesia",,,Starbucks,https://www.tripadvisor.com.my//Restaurant_Review-g294229-d6488330-Reviews-Starbucks-Jakarta_Java.html
297,"Jl. Lingkar Mega Kuningan The East Ground Floor, Jakarta 12950 Indonesia",+62 21 5746501,feedback@starbucks.co.id,Starbucks,https://www.tripadvisor.com.my//Restaurant_Review-g294229-d11717026-Reviews-Starbucks-Jakarta_Java.html
298,"Jl. Cikajang no. 29, Jakarta 12170 Indonesia",+62 21 27517433,info_hq@beaujkt.com,Beau,https://www.tripadvisor.com.my//Restaurant_Review-g294229-d11699856-Reviews-Beau-Jakarta_Java.html
299,"Jl.Senopati, Jakarta Indonesia",+62 21 5731457,,Anomali,https://www.tripadvisor.com.my//Restaurant_Review-g294229-d806531-Reviews-Anomali-Jakarta_Java.html
300,"Jl. Setia Budi Utara Raya Aston at Kuningan Suites, Jakarta 12910 Indonesia",+62 21 5260320,,Coffee Lounge Hotel Aston Kuningan Suites,https://www.tripadvisor.com.my//Restaurant_Review-g294229-d14490106-Reviews-Coffee_Lounge_Hotel_Aston_Kuningan_Suites-Jakarta_Java.html
301,"Jl. Pluit Raya Indah Commune Space, Pluit Village Mall Lt.1, Jakarta 14450 Indonesia",+62 812-9467-5237,,Hygge Coffee & Roastery,https://www.tripadvisor.com.my//Restaurant_Review-g294229-d12906717-Reviews-Hygge_Coffee_Roastery-Jakarta_Java.html
302,"Jl. Pluit Selatan Raya No.23 Emporium Pluit Mal, Jakarta 14440 Indonesia",+62 21 29074655,,KOI Cafe,https://www.tripadvisor.com.my//Restaurant_Review-g294229-d14861141-Reviews-KOI_Cafe-Jakarta_Java.html
303,"Jl. Jeruk Purut No. 37 RT.10/RW.3, Kel. Cilandak Timur, Kec. Pasar Minggu, Jakarta 12560 Indonesia",+62 838-7239-9266,,Kozi Lab,https://www.tripadvisor.com.my//Restaurant_Review-g294229-d13218107-Reviews-Kozi_Lab-Jakarta_Java.html
304,"Jl. Panjang 5 Museum Macan, Jakarta 11530 Indonesia",,,1/15 Coffee,https://www.tripadvisor.com.my//Restaurant_Review-g294229-d15019544-Reviews-1_15_Coffee-Jakarta_Java.html
305,"Jln. Kartini XIII Dalam Poins Square, Jakarta 10750 Indonesia",+62 21 94152104,,Bengawan Solo Coffee,https://www.tripadvisor.com.my//Restaurant_Review-g294229-d7050146-Reviews-Bengawan_Solo_Coffee-Jakarta_Java.html
306,"Jln. Jendral Sudirman FX Sudirman, Jakarta 10270 Indonesia",+62 21 25554190,,Bengawan Solo FX,https://www.tripadvisor.com.my//Restaurant_Review-g294229-d8609102-Reviews-Bengawan_Solo_FX-Jakarta_Java.html
307,"Jln. Kemanggisan, Jakarta 11480 Indonesia",+62 21 92867793,,Ciz N' Chic,https://www.tripadvisor.com.my//Restaurant_Review-g294229-d5552876-Reviews-Ciz_N_Chic-Jakarta_Java.html
308,"Jl. Wijaya Timur I No. 6 Petogogan, Jakarta 12170 Indonesia",+62 852-8154-5687,,Terroir Coffee & Eats,https://www.tripadvisor.com.my//Restaurant_Review-g294229-d12921579-Reviews-Terroir_Coffee_Eats-Jakarta_Java.html
309,"Plaza Kemang 88 Kemang Raya 88, Jakarta Indonesia",+62 817-6647-655,,Monochrome Coffee Guild,https://www.tripadvisor.com.my//Restaurant_Review-g294229-d11777359-Reviews-Monochrome_Coffee_Guild-Jakarta_Java.html
310,"Jln. Jembatan Besi 33 Seasons City, 2nd Floor, Jakarta 11320 Indonesia",,,Xxi Cafe,https://www.tripadvisor.com.my//Restaurant_Review-g294229-d6489819-Reviews-Xxi_Cafe-Jakarta_Java.html
311,"Jl. Cipete Raya 9 No. 1 GF, The Buya, Jakarta 12410 Indonesia",+62 21 27656882,getcrematology@gmail.com,Crematology X Cipete,https://www.tripadvisor.com.my//Restaurant_Review-g294229-d12157865-Reviews-Crematology_X_Cipete-Jakarta_Java.html
312,"Jln. Jendral Sudirman 29 - 51 World Trade Center 5 Building, Jakarta 12920 Indonesia",+62 21 39831588,marketing@rembilans.com,Lattice Cafe Sudirman,https://www.tripadvisor.com.my//Restaurant_Review-g294229-d8755859-Reviews-Lattice_Cafe_Sudirman-Jakarta_Java.html
313,"Jln. Setasiun Senen Plaza Atrium, Jakarta 10410 Indonesia",,,Starbucks,https://www.tripadvisor.com.my//Restaurant_Review-g294229-d6489914-Reviews-Starbucks-Jakarta_Java.html
314,"Jl. Raya Kalibata Kalibata City Square, Jakarta 12750 Indonesia",+62 21 29317490,,Starbucks Kalibata,https://www.tripadvisor.com.my//Restaurant_Review-g294229-d12459533-Reviews-Starbucks_Kalibata-Jakarta_Java.html
315,"Jl. Puri Sakti Buntu No. 36, Jakarta 12730 Indonesia",+62 21 75916198,,Kopi Boutique Roastery,https://www.tripadvisor.com.my//Restaurant_Review-g294229-d13557568-Reviews-Kopi_Boutique_Roastery-Jakarta_Java.html
